ID,Timestamp,Days,Hours,Minutes,RawData
C1,28081,0,7,48,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,28141,0,7,49,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28201,0,7,50,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28261,0,7,51,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28321,0,7,52,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,28381,0,7,53,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28441,0,7,54,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28501,0,7,55,###C1#T0#S2_4.14#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28561,0,7,56,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28621,0,7,57,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28681,0,7,58,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28741,0,7,59,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28801,0,8,0,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28861,0,8,1,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28921,0,8,2,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,28981,0,8,3,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29041,0,8,4,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29101,0,8,5,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,29161,0,8,6,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,29221,0,8,7,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29281,0,8,8,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29341,0,8,9,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29401,0,8,10,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29461,0,8,11,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29521,0,8,12,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29581,0,8,13,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29641,0,8,14,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29701,0,8,15,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29761,0,8,16,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29821,0,8,17,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29881,0,8,18,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,29941,0,8,19,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30001,0,8,20,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30061,0,8,21,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30121,0,8,22,###C1#T0#S2_4.14#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30181,0,8,23,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30241,0,8,24,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,30301,0,8,25,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30361,0,8,26,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30421,0,8,27,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30481,0,8,28,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30541,0,8,29,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30601,0,8,30,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30661,0,8,31,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,30721,0,8,32,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30781,0,8,33,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30841,0,8,34,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30901,0,8,35,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,30961,0,8,36,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31021,0,8,37,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31081,0,8,38,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,31141,0,8,39,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31201,0,8,40,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31261,0,8,41,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,31321,0,8,42,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31381,0,8,43,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.01_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31441,0,8,44,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31501,0,8,45,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31561,0,8,46,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31621,0,8,47,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,31681,0,8,48,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31741,0,8,49,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31801,0,8,50,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31861,0,8,51,###C1#T0#S2_4.14#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31921,0,8,52,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,31981,0,8,53,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32041,0,8,54,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32101,0,8,55,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32161,0,8,56,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,32221,0,8,57,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32281,0,8,58,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,32341,0,8,59,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,32401,0,9,0,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32461,0,9,1,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,32521,0,9,2,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32581,0,9,3,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32641,0,9,4,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32701,0,9,5,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32761,0,9,6,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32821,0,9,7,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32881,0,9,8,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,32941,0,9,9,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,33001,0,9,10,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.01_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33061,0,9,11,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33121,0,9,12,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33181,0,9,13,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33241,0,9,14,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33301,0,9,15,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33361,0,9,16,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33421,0,9,17,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33481,0,9,18,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33541,0,9,19,###C1#T0#S2_4.14#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33601,0,9,20,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33661,0,9,21,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,33721,0,9,22,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33781,0,9,23,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33841,0,9,24,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33901,0,9,25,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,33961,0,9,26,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34021,0,9,27,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34081,0,9,28,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34141,0,9,29,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34201,0,9,30,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34261,0,9,31,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34321,0,9,32,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34381,0,9,33,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34441,0,9,34,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34501,0,9,35,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.01_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34561,0,9,36,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34621,0,9,37,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34681,0,9,38,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34741,0,9,39,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34801,0,9,40,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34861,0,9,41,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,34921,0,9,42,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,34981,0,9,43,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35041,0,9,44,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,35101,0,9,45,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35161,0,9,46,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35221,0,9,47,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35281,0,9,48,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35341,0,9,49,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35401,0,9,50,###C1#T0#S2_4.14#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35461,0,9,51,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35521,0,9,52,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35581,0,9,53,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35641,0,9,54,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35701,0,9,55,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35761,0,9,56,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35821,0,9,57,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,35881,0,9,58,###C1#T0#S2_4.13#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,35941,0,9,59,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,36001,0,10,0,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,36061,0,10,1,###C1#T0#S2_4.14#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
